0.17446416832654305,0.07774661463062939,0.1466775971520076,0.1459680798390746,0.10062325705488055
0.08882871491149201,0.06616705536189531,0.08766862220122523,0.12095282972173449,0.08346545050350598
0.14147336811878547,0.09676647128609639,0.08633561908593881,0.12685959955998138,0.1493059273577219
0.11777850119354889,0.10703049744654844,0.019654951309703544,0.11150322240075944,0.01902593532082031
0.12136930654703078,0.021308949936398106,0.09635065174015639,0.09028972904285833,0.1186478356489757
0.11637732886775001,0.09973479806339529,0.08973425819974874,0.09895113468853366,0.08452014689807771
0.09920413597416324,0.1116757001825216,0.10234297123129056,0.0930049785798587,0.13323128316464697
0.1351245085432301,0.09820339452676552,0.05867801601967382,0.11339060859391875,0.11271017289962926
0.1625737186395397,0.10663521003422607,0.066526590958823,0.0690234225395226,0.09019144369336562
0.11256525349454369,0.07148368718893859,0.10163126062435685,0.12919292192593756,0.10535402793585899
0.10310720853593484,0.08286020823111542,0.11739883426660239,0.05681029311660558,0.09587495628319177
0.10731416609878042,0.10057548239422201,0.07327867226582242,0.07521140106333353,0.06272352337628678
0.05496884178363072,0.11599023826493818,0.04423890342092943,0.08052606996194547,0.19232956037176674
0.09305084186837717,0.13906604521663052,0.11807478906049883,0.09848835306936518,0.09385391685019062
0.15934582805855482,0.11869872400949703,0.08078106902175655,0.10165189315186604,0.07988610321167361
0.14184753500160516,0.10561493316829274,0.1042357172120473,0.07454500056740354,0.09331598238612795
0.13214534739226186,0.1239219204507137,0.09619398692816773,0.09448836946928589,0.054941481053109545
0.11071034044500905,0.12439788294689536,0.038802066553153804,0.14286694373720119,0.09792964052682895
0.15517668342324126,0.0511721339339643,0.08051392703004617,0.11872302141265166,0.15778724034546426
0.12272924589709813,0.12252230228516532,0.11080793749176182,0.15434769686093855,0.07001173076489045
0.1216607765658053,0.07920355023474397,0.07484402462759285,0.09717157041312553,0.10619177481009259
0.18214921721632002,0.0880474981137856,0.11273136718101645,0.11359653101213665,0.09110251222543247
0.18291021646081454,0.05292442102043006,0.040293637374718985,0.11401240700418974,0.10027370985639794
0.13691427695344605,0.08046055270155787,0.08560194631569448,0.12281233523905849,0.11346750788310107
0.12709985365709298,0.1322788950563802,0.144807868505167,0.12958777699474455,0.10960320554242284
0.11155071678898444,0.12239864294979858,0.10225001645754836,0.13921288893067404,0.06010920310839871
0.08161814522729231,0.11974391470692476,0.09967763295417237,0.052475195573088086,0.10117607704832454
