@RELATION "chess_02D_tr.dat.arff.gz"

@ATTRIBUTE x0 NUMERIC
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE class NUMERIC

@DATA
0.0886653087195,0.0419496826903,1
0.353237972572,0.712003412743,-1
0.414757588476,0.285220677062,1
0.18489007715,0.294332557587,-1
0.311161100868,0.512219271719,-1
0.981323409227,0.424626659275,1
0.0893261336127,0.257427101556,-1
0.844744847765,0.273045099197,1
0.237340006807,0.403965774605,-1
0.039673023557,0.710620914179,1
0.25215578507,0.568500170428,-1
0.925595710361,0.50446597336,-1
0.608276211837,0.279290413388,-1
0.648675126059,0.886220381754,-1
0.549066492254,0.929667527605,-1
0.659537495384,0.232556788673,1
0.795548185241,0.534950461919,-1
0.132950398039,0.459645115971,-1
0.225409987084,0.172993022741,1
0.792068509432,0.281221796567,1
0.686818948037,0.280636566269,-1
0.372417679278,0.610147133053,-1
0.565603457553,0.330931881019,-1
0.701135985552,0.990486484289,-1
0.282119687835,0.38881394262,1
0.701050679533,0.199772845119,1
0.944966723692,0.869852602068,1
0.136682321996,0.407202930797,-1
0.53884066704,0.914175865055,-1
0.648428505408,0.548377216898,1
0.788187379218,0.411843663585,1
0.218414910995,0.555073750441,1
0.356361447367,0.689531965707,-1
0.797976081924,0.282556307462,1
0.148894691089,0.553617987524,1
0.221598229091,0.349949609487,-1
0.734610788131,0.856206654207,-1
0.555382308029,0.663764218241,1
0.550114629911,0.0439336288843,1
0.378469514912,0.224194307275,-1
0.0551607809734,0.948884481814,-1
0.944940947892,0.620840722916,-1
0.018757902229,0.337745446557,-1
0.110896411734,0.919800251666,-1
0.611504894306,0.0819619180123,1
0.914102620221,0.675684375942,-1
0.159698134058,0.783085190863,-1
0.955928609724,0.0453036741252,-1
0.625374374824,0.454310509598,-1
0.070677252576,0.335132607848,-1
0.949359415258,0.988128566097,1
0.723481058811,0.944073066664,-1
0.0594385361154,0.580513200373,1
0.194528572296,0.819352855973,-1
0.994204518083,0.360005523352,1
0.745784577044,0.818710511406,-1
0.924022768751,0.672717952606,-1
0.390333466158,0.313496236017,1
0.408580330642,0.0482080574935,-1
0.808665818899,0.606631601313,-1
0.912347953761,0.832632518826,1
0.553831882117,0.443857797867,-1
0.129247371931,0.351211048698,-1
0.154658596392,0.748726322444,1
0.95980150159,0.578536070681,-1
0.10876808728,0.829354174093,-1
0.0334192589485,0.0628596216628,1
0.129967498048,0.481484885785,-1
0.630869037872,0.296651592562,-1
0.364333394836,0.681927775549,-1
0.606721571516,0.436800247955,-1
0.42634395642,0.244164265155,-1
0.258209935563,0.559701151777,-1
0.064067913334,0.0411019597956,1
0.655719862425,0.238255741436,1
0.705865004037,0.534956577982,1
0.259160267624,0.408122113026,1
0.972522613766,0.328105704959,1
0.25005013875,0.10634777914,-1
0.106690229406,0.79653905608,-1
0.82421895194,0.133154569524,-1
0.190726684886,0.792108365861,-1
0.0659808898372,0.373553766929,-1
0.424843829525,0.828096445664,1
0.589003349764,0.277447774005,-1
0.1816863732,0.674794410591,1
0.356263276708,0.688188008183,-1
0.0570678374907,0.887514189276,-1
0.0590723908611,0.576312728672,1
0.701638113855,0.561757832694,1
0.790714574988,0.258912664571,1
0.334599769641,0.0509372688833,-1
0.491903555129,0.00476089522602,-1
0.486625764711,0.0988190843743,-1
0.625114689327,0.589191506258,1
0.153799622108,0.168640771695,1
0.396572998258,0.466142324662,1
0.64080815799,0.778645763144,-1
0.238236099019,0.280984372096,-1
0.647101184974,0.630064172154,1
0.373483392155,0.840333572501,1
0.473099552258,0.581335290699,-1
0.195075949759,0.22866747467,1
0.0306421992352,0.25959926842,-1
0.213347626196,0.351317509395,-1
0.955061747785,0.383605037176,1
0.878210999334,0.020645221574,-1
0.724645402856,0.360069458794,-1
0.857866074877,0.735232751816,-1
0.609483349371,0.9208214777,-1
0.629703238426,0.636150107204,1
0.550844510276,0.167512815254,1
0.640416531714,0.970972369444,-1
0.0858053541938,0.562172435028,1
0.742498970884,0.238852618344,1
0.0119261287727,0.53122710719,1
0.570039310025,0.794610887684,-1
0.918785703196,0.399331257265,1
0.926996596777,0.487215954732,1
0.457132952087,0.0356781361929,-1
0.407940042636,0.956291269077,1
0.845655908897,0.13191954752,-1
0.385228755629,0.639571610394,-1
0.0464706398276,0.619260224279,1
0.861694664323,0.0694595588575,-1
0.212112925699,0.519927927335,1
0.0895750272758,0.0455658781654,1
0.553691623801,0.352539911935,-1
