@RELATION "chess_05D_3fields_tr.dat.arff.gz"

@ATTRIBUTE x0 NUMERIC
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE class NUMERIC

@DATA
0.0887483253016,0.0419501203899,0.353295002634,0.712000691081,0.414808576036,-1.0
0.285219967718,0.184963642465,0.294331805279,0.311222263751,0.512217492057,1.0
0.981318748278,0.424625292619,0.0894090852881,0.257426523261,0.844753601662,1.0
0.273044447262,0.237408420452,0.403964505367,0.0397608521972,0.710618199036,1.0
0.252222743498,0.568498125396,0.925596523028,0.504464230255,0.608308191857,1.0
0.279289732005,0.648703138068,0.886216838644,0.549104287896,0.929663779638,-1.0
0.659564440483,0.232556327644,0.795561771271,0.534948575077,0.133029064907,-1.0
0.4596435842,0.225479572504,0.17299284256,0.792082437238,0.281221106078,1.0
0.686843213532,0.280635878539,0.372472825495,0.610144891652,0.565639628922,1.0
0.330930956142,0.701158844817,0.990482449555,0.282183703187,0.388812744824,1.0
0.701073547177,0.199772538669,0.944965633724,0.869849136133,0.136760622312,-1.0
0.407201646296,0.53887946707,0.914172190132,0.64845654164,0.548375266748,-1.0
0.788201688231,0.411842357202,0.218485183476,0.555071768716,0.356418170639,1.0
0.68952935,0.797989429484,0.28255561068,0.148971791897,0.553616012663,1.0
0.221668188905,0.34994859494,0.734630359476,0.856203252614,0.555419483327,-1.0
0.663761724031,0.550152322604,0.0439340572294,0.378524066713,0.224193885675,1.0
0.0552470883947,0.948880643237,0.944939860455,0.620838431094,0.0188477851677,1.0
0.337744489554,0.110977244761,0.919796550224,0.611536557202,0.0819621670507,-1.0
0.914104561747,0.675681825527,0.159774173744,0.783082134044,0.955926443071,-1.0
0.0453040960105,0.62540467545,0.45430900298,0.0707620359582,0.335131663165,1.0
0.949357893836,0.988124542481,0.723501723326,0.944069250773,0.0595244233725,-1.0
0.580511098699,0.194601190911,0.819349628149,0.994198591942,0.360004461391,-1.0
0.745803050892,0.818707286611,0.924023735913,0.672715416178,0.390386852673,1.0
0.313495393351,0.408631924937,0.0482084656843,0.808678116505,0.606629376488,-1.0
0.912350067632,0.832629228387,0.553869209698,0.443856340535,0.129326402513,-1.0
0.351210028203,0.154735131065,0.74872342763,0.959798954539,0.578533978329,-1.0
0.108849129353,0.829350899112,0.033507701838,0.0628599607702,0.130046457899,-1.0
0.481483251038,0.630898798808,0.29665082932,0.364389335097,0.681925195696,1.0
0.606753704234,0.4367988239,0.426393805959,0.244163749395,0.258276299348,1.0
0.559699148233,0.0641533458903,0.0411024014923,0.655747182495,0.238255253535,-1.0
0.705887398814,0.534954691111,0.259226538067,0.408120824191,0.972518817238,-1.0
0.328104793408,0.250117303996,0.106347913197,0.106771475567,0.796535935825,-1.0
0.824229721906,0.133154577185,0.190799676925,0.792105266497,0.0660661344995,-1.0
0.373552641087,0.424893826407,0.828093176613,0.589037222778,0.277447101311,1.0
0.181760253185,0.674791864373,0.356320009622,0.688185398813,0.0571539575995,1.0
0.887510640065,0.0591583140813,0.576310646803,0.7016609238,0.561755819453,-1.0
0.790728635778,0.258912079271,0.334658630361,0.0509376642057,0.491946965356,-1.0
0.00476150827401,0.486669693326,0.0988192539297,0.625145015459,0.589189363665,1.0
0.15387624115,0.168640612035,0.396625771922,0.466140762256,0.640836942698,1.0
0.778642727257,0.238304424649,0.280983682726,0.647129351576,0.630061836843,-1.0
0.373538433697,0.840330245751,0.473144809428,0.581333185149,0.19514851461,1.0
0.228667031979,0.0307309148895,0.259598679883,0.21341839639,0.351316488398,1.0
0.955059666276,0.383603863941,0.878216466162,0.020645759726,0.724665953009,1.0
0.360068396531,0.857873539998,0.735229920626,0.609515210825,0.920817771443,-1.0
0.629733113867,0.636147743197,0.550882131279,0.167512660913,0.640445354888,-1.0
0.970968426721,0.0858886516828,0.562170419832,0.742517767446,0.238852127629,1.0
0.0120166827332,0.531225237904,0.570075045701,0.794607776521,0.918787184747,-1.0
0.399330009879,0.926997271848,0.487214292962,0.457179777508,0.0356786034634,1.0
0.407991699821,0.956287395576,0.845664573309,0.131919561004,0.385282643533,-1.0
0.639569230254,0.0465578008009,0.619257939909,0.861701753397,0.0694598668457,-1.0
0.212183817166,0.519926111326,0.0896579545047,0.0455662988143,0.553728965159,-1.0
0.352538885175,0.00949995206424,0.0801288675141,0.973660544998,0.254775725714,1.0
0.955099241039,0.54109793684,0.946782571446,0.434907701224,0.448101711998,1.0
0.633275459059,0.34521484402,0.972451520323,0.923348357971,0.985490128875,-1.0
0.443815401128,0.240067050177,0.540280997148,0.108569072462,0.612908412037,1.0
0.21454506541,0.424244079651,0.231319579261,0.675077630598,0.213911576634,1.0
0.318495970397,0.432567436713,0.180198168896,0.562776188311,0.419461288239,1.0
0.20200096961,0.181589713347,0.161387528259,0.931742325742,0.540847838146,1.0
0.0389462135274,0.134608975092,0.308696420317,0.154587692911,0.783890026756,-1.0
0.607477959986,0.182403594352,0.0491789345096,0.316699548347,0.847330276978,1.0
0.0976985995157,0.859127905138,0.750604118977,0.489957961219,0.302348212251,1.0
0.446736297683,0.969650330038,0.889218498904,0.157250270385,0.167847273992,1.0
0.755645733289,0.309676857075,0.236496994051,0.347795559885,0.906035028439,1.0
0.79090601098,0.84201075267,0.925488410668,0.562453801083,0.90932122294,1.0
0.785860488755,0.0702360049344,0.625466926372,0.921527924692,0.220006462899,1.0
0.633372548705,0.9724050584,0.111531977049,0.735500213103,0.569517570965,-1.0
0.856677523219,0.43514664557,0.407468768748,0.69362080331,0.954370813057,-1.0
0.0116465867931,0.478129993086,0.759805960389,0.925632729459,0.827777802178,1.0
0.156294072731,0.141519880997,0.802451145839,0.0617141157618,0.580485291892,1.0
0.898183553983,0.858156897937,0.1146884119,0.173030246778,0.339945751198,1.0
0.400920632708,0.632809586869,0.182925466212,0.563427299821,0.450701470259,-1.0
0.135769168983,0.528126109702,0.276542323793,0.919453150839,0.823203157782,1.0
0.247955944888,0.796590557052,0.829982419706,0.868431518773,0.506691201969,1.0
0.956976521682,0.215894411603,0.172032980225,0.191239109563,0.68511033759,-1.0
0.304297261193,0.31623684093,0.208011106941,0.457964090163,0.857537076833,1.0
0.369120751527,0.999026959814,0.691507332283,0.507678331593,0.504908043662,1.0
0.787571127645,0.276771211006,0.465352937975,0.41506172376,0.343825257061,1.0
0.757442844936,0.864674053835,0.970086570886,0.125600303648,0.992163107361,-1.0
0.592429320801,0.320082041474,0.542339931287,0.669252211405,0.296118577263,-1.0
0.436748469367,0.588069208282,0.32138215039,0.123965399407,0.149138066152,-1.0
0.12487354749,0.191469657116,0.361632542776,0.41577162356,0.894446330991,-1.0
0.494491967073,0.820330949007,0.434581618671,0.484278420987,0.877301006903,1.0
0.267748405215,0.359154909499,0.215661550189,0.796465007207,0.393409513509,-1.0
0.71716679148,0.153881328281,0.525320072297,0.800637153056,0.406386012358,-1.0
0.57009606193,0.881550955536,0.249247435079,0.57296149095,0.893386294633,-1.0
0.640829698696,0.732413045554,0.020629940073,0.745253619948,0.262724801324,1.0
0.136735373395,0.945861254386,0.0774901277571,0.38370578187,0.97741283338,1.0
0.860017330563,0.0802406656759,0.790320325213,0.633931990457,0.259428789504,1.0
0.421648225573,0.290818424384,0.454600580448,0.204137424191,0.450422406212,1.0
0.151959639923,0.138238434089,0.222540819745,0.694802033525,0.475279446817,1.0
0.866848103187,0.171246464765,0.0311151970223,0.200837208755,0.434166220607,1.0
0.825759190806,0.459540331698,0.268119767026,0.711991742416,0.639845771044,-1.0
0.926300241424,0.534091513264,0.605500509353,0.286678353394,0.662624337594,1.0
0.396473969312,0.300536510627,0.796766006323,0.749900163672,0.804926169235,1.0
0.382841975385,0.447559817911,0.267234654429,0.959646544013,0.806313429944,-1.0
0.973370749456,0.8975629366,0.926927291833,0.90943332182,0.154304632523,-1.0
0.768684980241,0.744706760015,0.273526742998,0.252073678606,0.555246852494,1.0
0.175375525094,0.161319816682,0.669194847439,0.907916888574,0.957498977502,-1.0
0.246976837956,0.894094995964,0.643080433101,0.231322612433,0.761948378626,1.0
0.881569858197,0.820102728915,0.212485335481,0.00400046731303,0.78647521978,-1.0
0.472720663976,0.253215205676,0.204425324176,0.612930071647,0.818712422362,-1.0
0.283536574508,0.392471112116,0.554623591593,0.977830759252,0.540611034789,1.0
0.192673462064,0.521688255407,0.0571735790943,0.932684952279,0.203593023867,1.0
0.884802129596,0.766045322567,0.819056158625,0.601111855264,0.511503946718,-1.0
0.60956335494,0.332925486172,0.817651341013,0.580092802055,0.695747037689,-1.0
0.268274068951,0.794574281446,0.525079641005,0.959265957473,0.647402228669,-1.0
0.387605923987,0.976198923715,0.23461070882,0.577895700106,0.415845578853,1.0
0.60588210178,0.747305191156,0.449934672156,0.998821273714,0.62624312775,1.0
0.997441033742,0.0520211358599,0.702732856711,0.0901114837688,0.464245150052,1.0
0.0114331908358,0.530630322224,0.645933278923,0.256741272872,0.505445906574,1.0
