@RELATION "MULTIPLECLASS2"

@ATTRIBUTE x0 NUMERIC
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE class NUMERIC

@DATA
0.275464891229,0.733440929761,0
0.420048678643,0.660670432644,0
0.260935563205,0.851535593187,0
0.26901698688,0.624402370471,0
0.189924562107,0.680519177044,0
0.121465659908,0.705698209855,0
0.375981187661,0.677527840965,0
0.301336977574,0.686983658104,0
0.137952752986,0.62058633347,0
0.222167559301,0.794683283474,0
0.257897180502,0.797713118246,0
0.231080411589,0.671147555544,0
0.433773054393,0.584266911166,0
0.27575645263,0.677097612996,0
0.350270784999,0.587530778134,0
0.535367183075,0.524840099914,0
0.195884802036,0.552650675455,0
0.20934362893,0.61522615392,0
0.227059620934,0.65846939671,0
0.346860486614,0.588992649047,0
0.209975843228,0.592857019863,0
0.0868515642911,0.569218028609,0
0.205487004179,0.47549573436,0
0.216307315571,0.637719308441,0
0.300238248133,0.258155752757,0
0.381554990089,0.636027273498,0
0.219924709686,0.628601360353,0
0.323420378093,0.679563231896,0
0.191064072364,0.550777002534,0
0.30507938405,0.507573243066,0
0.30582279827,0.775240963134,0
0.179237724663,0.696893312428,0
0.082587768883,0.5220082768,0
0.163674237381,0.811322854511,0
0.3089440327,0.678783358986,0
0.34978968217,0.595340997809,0
0.349913002283,0.583180406726,0
0.588324957012,0.75185079292,0
0.249414566255,0.392662764873,0
0.408215837594,0.615970465555,0
0.446525914105,0.799124833147,0
0.458531142436,0.55299411415,0
0.203243331702,0.588478415599,0
0.22870876723,0.584792843067,0
0.24282064493,0.581071618153,0
0.143087512965,0.728557424145,0
0.349263176798,0.664405249222,0
0.236565549573,0.569439744746,0
0.193220045636,0.6793392439,0
0.141577145457,0.737897300704,0
0.443225033365,0.666208702582,0
0.342845632399,0.546612429484,0
0.385922462597,0.532889266461,0
0.226471350172,0.760243849079,0
0.199310207636,0.322170936177,0
0.241950340791,0.854394646382,0
0.225590791502,0.616838125176,0
0.31767750023,0.697101633408,0
0.308907343318,0.738054451708,0
0.171727760149,0.7414524388,0
0.246841971064,0.76323606763,0
0.285546262981,0.755396250328,0
0.378030183882,0.70335940056,0
0.342508854877,0.687657407164,0
0.216972095161,0.722103891873,0
0.421108557564,0.797230550729,0
0.365992242747,0.579065259968,0
0.301982930296,0.699694234145,0
0.141163974751,0.87859108651,0
0.350208649957,0.734010054966,0
0.279252198564,0.431555883655,0
0.294147010172,0.806198145849,0
0.394850721925,0.653299020056,0
0.188222381111,0.641543327991,0
0.303057004286,0.574645845396,0
0.174525861401,0.490309349863,0
0.361666182013,0.609511947611,0
0.365779440697,0.570105058566,0
0.37278925308,0.559550878221,0
0.417477353514,0.777474594079,0
0.264028142336,0.75154206795,0
0.22395281827,0.659576929025,0
0.206905957507,0.535949596735,0
0.227072003173,0.550727504982,0
0.245055634915,0.62748258054,0
0.296823466902,0.612419511636,0
0.221584726689,0.419784537541,0
0.264148781333,0.782781490911,0
0.336145574117,0.652354405263,0
0.270839582645,0.541954105286,0
0.361798729264,0.667718531772,0
0.320407706741,0.426409701881,0
0.415995792508,0.700466979958,0
0.200036300349,0.613859781533,0
0.200736032465,0.662862888382,0
0.243227929374,0.290338705531,0
0.418182691539,0.825674346541,0
0.329387603993,0.554186480554,0
0.391460920631,0.685836482633,0
0.435420082524,0.755823717893,0
0.147630071176,0.561161509215,0
0.318916055943,0.822440854311,0
0.0773518236432,0.802006084197,0
0.448685946769,0.60558940718,0
0.312377567569,0.657092449432,0
0.485812764599,0.585994915849,0
0.417163921629,0.555690308412,0
0.34728034148,0.678736685931,0
0.454081066039,0.782940412571,0
0.473685221402,0.634869967182,0
0.206846562034,0.580808307584,0
0.279321796197,0.535587940152,0
0.313637525129,0.764944174514,0
0.315765706738,0.703328961835,0
0.261360659884,0.52462049873,0
0.320972481575,0.695179318632,0
0.311143953861,0.624509216688,0
0.33219778654,0.688724558764,0
0.286981183778,0.544493236038,0
0.23231758022,0.67622785124,0
0.389855898806,0.611617471218,0
0.239038422668,0.673263604185,0
0.363712948852,0.538204219731,0
0.344538566421,0.596966621564,0
0.269643021451,0.684130373542,0
0.45281884037,0.529795984909,0
0.142478934834,0.772187117365,0
0.500590932128,0.672588277168,0
0.213732201994,0.539558964721,0
0.449371376126,0.80225221286,0
0.161985609524,0.75476980894,0
0.305172418691,0.728644393633,0
0.175052856495,0.605988508379,0
0.494318862425,0.694376651404,0
0.292339140417,0.562179277718,0
0.307220318293,0.608773390602,0
